Sentence_id,Text,class_label,Topic,Topic_Name
21325,"And if indeed all the jobs were going to move south because there are lower wages, there are lower wages now and they haven't done that.",Yes,3,3_jobs_unemployment_million_small
31931,I said starting back in June that he was not fit to be president and commander-in-chief.,Yes,52,52_nixon_mr_administration_truman
25120,"I will never send troops anywhere on a mission of that kind without telling them that if somebody shoots at them, they can darn well shoot back.",No,16,16_military_troops_our_war
28612,I would like our farmers feeding the world.,No,42,42_farmers_farm_farmer_agricultural
4312,"I'm proud of that work, again, bipartisan, reaching across the aisle, working together, Democrat and Republican alike.",No,14,14_senator_senate_republican_voted
32675,"Because the fact is, almost everything she's done in foreign policy has been a mistake and it's been a disaster.",No,8,8_she_her_shes_hillary
33640,"Our jobs are being taken out by the deal that her husband signed, NAFTA, one of the worst deals ever.",Yes,18,18_trade_deals_free_agreements
26510,"And ended up we had more votes than he had, then they decided to pull the plug.",Yes,14,14_senator_senate_republican_voted
7589,Senator Kennedy also indicated with regard to Cuba that he thought that I had made a mistake when I was in Cuba in not calling for free elections in that country.,Yes,28,28_cuba_latin_castro_america
9487,It will be good for our economy and it will be good for job creation.,No,3,3_jobs_unemployment_million_small
1389,But now I think there have been a couple of instances where the Burger Court has made technical rulings where an obviously guilty person was later found to be guilty.,Yes,13,13_law_crime_police_justice
16670,"We won't wait one year or two years longer, as Governor Carter uh - indicates.",No,29,29_governor_governors_state_clinton
10906,You know who voted against it?,No,14,14_senator_senate_republican_voted
1458,"In the last four months alone, five hundred thousand Americans have gone on the unemployment roll.",Yes,3,3_jobs_unemployment_million_small
14897,I notice that Governor Reagan recently mentioned the Reagan-Kemp-Roth proposal.,No,29,29_governor_governors_state_clinton
31873,We have to bring back respect to law enforcement.,No,13,13_law_crime_police_justice
18064,"The president moved the troops, so he's got 10 times the number of troops in Iraq than he has in Afghanistan, where Osama bin Laden is.",Yes,26,26_afghanistan_bin_laden_pakistan
15208,Some of these weapons have 10 megatons of explosion.,Yes,12,12_nuclear_weapons_missiles_atomic
17383,"I promised, when we took office, that we would reduce inflation.",Yes,2,2_economy_budget_spending_billion
22059,"We've got to pay it off and build money to renew it- -spend money to renew it, and that's going to take a growing, expanding job base.",No,2,2_economy_budget_spending_billion
18714,My opponent is for joining the International Criminal Court.,Yes,13,13_law_crime_police_justice
3152,"I advocated last May in a speech at the United Nations that we move immediately as a nation to declare a complete moratorium on the testing of all nuclear devices, both weapons and peaceful devices; that we not ship any more atomic fuel to a country that refuses to comply with strict controls over the waste which can be reprocessed into explosives.",Yes,12,12_nuclear_weapons_missiles_atomic
15070,"Ultimately, the most serious terrorist threat is if one of those radical nations, who believe in terrorism as a policy, should have atomic weapons.",No,12,12_nuclear_weapons_missiles_atomic
16215,You did everything you could to kill the Clean Water Act,Yes,47,47_water_environment_air_pollution
153,I would like a balanced budget amendment.,No,2,2_economy_budget_spending_billion
17708,"There is a connection between interest rates and inflation, but I would call to your attention that in 1981 while we were operating still on the Carter-Mondale budget that we inherited -- that the interest rates came down from 211/2, down toward the 12 or 13 figure.",Yes,2,2_economy_budget_spending_billion
21667,You just give me a job.,No,3,3_jobs_unemployment_million_small
20729,"Look, we've got the biggest surpluses in all of American history.",Yes,2,2_economy_budget_spending_billion
20679,I'm going to rebuild our military power.,No,16,16_military_troops_our_war
2010,"I mean, you have said before you'd cut the deficit in half.",Yes,2,2_economy_budget_spending_billion
27209,"And our military, we've got to strengthen our military long-term.",No,16,16_military_troops_our_war
16377,"But I don't think we can be satisfied when we're spending $150 billion a year in interest alone on the national debt, much of it going to foreign bankers; or when 25 percent of our high school students are dropping out of school; or when we have 2-1/2 million of our fellow citizens, a third of them veterans, who are homeless and living on streets and in doorways in this country, when Mr. Bush's prescription for our economic future is another tax giveaway to the rich.",Yes,2,2_economy_budget_spending_billion
33602,That is a plan that has been analyzed by independent experts which said that it could produce 10 million new jobs.,Yes,3,3_jobs_unemployment_million_small
11282,Let -- let -- let me say that we obviously would not wait for the United Nations Security Council.,No,12,12_nuclear_weapons_missiles_atomic
29609,I have a tremendous income.,No,3,3_jobs_unemployment_million_small
13544,Let's remember the way to win is not to retreat and not to surrender.,No,16,16_military_troops_our_war
6542,We're going to make it affordable and accessible.,No,49,49_money_pay_costs_cost
1445,It means that there will be increased hires.,No,3,3_jobs_unemployment_million_small
6491,My opponent voted against it.,Yes,14,14_senator_senate_republican_voted
8687,"But I don't see where it is inflationary to have people keep more of their earnings and spend it, and it isn't inflationary for government to take that money away from them and spend it on the things it wants to spend it on.",No,2,2_economy_budget_spending_billion
15397,"We have deregulated the air industry, the rail industry, the trucking industry, financial institutions.",Yes,3,3_jobs_unemployment_million_small
33175,They will interpret the Constitution the way the founders wanted it interpreted.,No,17,17_court_amendment_judges_supreme
29601,And the $650 isn't even on that.,No,49,49_money_pay_costs_cost
32091,"But for you to say that there was nothing wrong with you deleting 39,000 e-mails, again, you should be ashamed of yourself.",No,8,8_she_her_shes_hillary
14468,The president of the US was told officially it was a $20-billion problem.,Yes,2,2_economy_budget_spending_billion
29105,"That means we need new jobs, good jobs, with rising incomes.",No,3,3_jobs_unemployment_million_small
15294,"Now, it is trillions of dollars out of balance, and the only answer that has come so far is the biggest single tax increase in our nation's history - the payroll tax increase for Social Security - which will only put a band-aid on this and postpone the day of reckoning by a few years at most.",Yes,2,2_economy_budget_spending_billion
33011,The question was about the Supreme Court.,No,17,17_court_amendment_judges_supreme
8896,"But I believe that my plan might offer an opportunity for that, if we would move into those areas and let, encourage - with the tax incentive - the private sector, to develop and to create the jobs for the people.",No,3,3_jobs_unemployment_million_small
